perturbagen	entrez_gene_id	z_score	symbol	status	direction	nlog10_bonferroni_pval
471	8312	4.874	AXIN1	measured	up	2.971
471	1021	6.059	CDK6	measured	up	5.873
471	9518	-9.652	GDF15	imputed	down	17.505
471	3551	4.747	IKBKB	measured	up	2.695
471	3815	6.070	KIT	measured	up	5.903
471	9903	8.899	KLHL21	measured	up	15.259
471	4915	5.233	NTRK2	imputed	up	2.966
471	5058	5.803	PAK1	measured	up	5.196
471	5096	-5.235	PCCB	measured	down	3.792
471	55111	5.208	PLEKHJ1	measured	up	3.729
471	6273	5.683	S100A2	imputed	up	4.066
471	10953	5.092	TOMM34	measured	up	3.460
474	23142	-4.714	DCUN1D4	measured	down	2.624
474	9903	4.712	KLHL21	measured	up	2.620
474	4846	4.346	NOS3	measured	up	1.868
474	51070	-4.313	NOSIP	measured	down	1.803
474	23443	4.774	SLC35A3	measured	up	2.753
474	7159	-4.266	TP53BP2	measured	down	1.711
474	10131	-4.183	TRAP1	measured	down	1.551
474	51569	-4.265	UFM1	measured	down	1.709
475	1066	4.545	CES1	imputed	up	1.448
475	23406	-6.269	COTL1	imputed	down	5.627
475	5950	4.605	RBP4	imputed	up	1.572
475	6696	5.576	SPP1	measured	up	4.619
475	7018	6.590	TF	imputed	up	6.545
481	9695	4.105	EDEM1	measured	up	1.403
481	9709	4.521	HERPUD1	measured	up	2.220
481	8821	4.112	INPP4B	measured	up	1.416
481	3945	-4.745	LDHB	imputed	down	1.869
481	51116	-4.236	MRPS2	measured	down	1.653
481	4925	4.511	NUCB2	measured	up	2.200
481	6192	-4.604	RPS4Y1	imputed	down	1.570
506	56997	4.832	ADCK3	measured	up	2.879
506	718	-5.866	C3	imputed	down	4.538
506	55450	-8.656	CAMK2N1	imputed	down	13.499
506	840	-7.324	CASP7	measured	down	9.628
506	874	4.545	CBR3	measured	up	2.270
506	8837	4.346	CFLAR	measured	up	1.868
506	29082	-4.219	CHMP4A	measured	down	1.620
506	4850	5.460	CNOT4	measured	up	4.332
506	8804	4.822	CREG1	measured	up	2.857
506	1398	-4.221	CRK	measured	down	1.624
506	1490	-4.912	CTGF	imputed	down	2.233
506	79961	4.770	DENND2D	measured	up	2.744
506	1829	-5.383	DSG2	measured	down	4.145
506	2109	-4.320	ETFB	measured	down	1.816
506	8324	4.671	FZD7	measured	up	2.533
506	2625	4.105	GATA3	measured	up	1.403
506	2770	5.230	GNAI1	measured	up	3.780
506	51026	-5.498	GOLT1B	measured	down	4.425
506	3108	5.021	HLA-DMA	measured	up	3.299
506	3326	-4.531	HSP90AB1	imputed	down	1.419
506	11004	4.582	KIF2C	measured	up	2.346
506	85377	4.759	MICALL1	measured	up	2.721
506	9961	-4.748	MVP	measured	down	2.697
506	4852	8.715	NPY	imputed	up	13.724
506	5018	-7.849	OXA1L	measured	down	11.387
506	54681	4.548	P4HTM	measured	up	2.276
506	9124	-4.450	PDLIM1	measured	down	2.076
506	5331	5.127	PLCB3	measured	up	3.541
506	123	-4.936	PLIN2	imputed	down	2.286
506	5427	6.131	POLE2	measured	up	6.069
506	5696	-4.761	PSMB8	measured	down	2.725
506	26001	6.133	RNF167	measured	up	6.074
506	10557	4.534	RPP38	measured	up	2.247
506	29916	4.397	SNX11	measured	up	1.969
506	10417	-5.607	SPON2	imputed	down	3.874
506	6804	6.152	STX1A	measured	up	6.126
506	6839	5.968	SUV39H1	measured	up	5.629
506	10732	4.388	TCFL5	measured	up	1.951
506	7074	6.142	TIAM1	measured	up	6.099
506	375346	4.784	TMEM110	measured	up	2.775
506	10493	-4.468	VAT1	measured	down	2.112
509	56997	4.212	ADCK3	measured	up	1.606
509	9903	4.250	KLHL21	measured	up	1.680
509	5331	6.116	PLCB3	measured	up	6.028
513	8653	-5.488	DDX3Y	imputed	down	3.579
513	79961	5.014	DENND2D	measured	up	3.283
513	7850	5.929	IL1R2	imputed	up	4.704
513	6390	-4.381	SDHB	measured	down	1.937
513	7018	5.033	TF	imputed	up	2.504
513	56889	-4.479	TM9SF3	measured	down	2.135
513	7153	-4.818	TOP2A	measured	down	2.848
513	7298	-5.368	TYMS	imputed	down	3.287
513	7503	8.678	XIST	imputed	up	13.583
527	55790	5.164	CSGALNACT1	imputed	up	2.804
527	4931	-5.070	NVL	measured	down	3.410
527	123	-5.251	PLIN2	imputed	down	3.008
527	26001	5.135	RNF167	measured	up	3.559
527	6461	-4.285	SHB	measured	down	1.748
527	9712	4.564	USP6NL	measured	up	2.309
527	7412	4.984	VCAM1	imputed	up	2.393
535	25966	4.331	C2CD2	measured	up	1.838
535	10695	4.625	CNPY3	measured	up	2.436
535	4312	4.813	MMP1	measured	up	2.837
535	5290	4.640	PIK3CA	measured	up	2.468
535	6118	4.456	RPA2	measured	up	2.088
535	6616	5.114	SNAP25	measured	up	3.511
535	6915	4.935	TBXA2R	measured	up	3.106
558	22926	-4.243	ATF6	measured	down	1.666
558	8312	6.237	AXIN1	measured	up	6.360
558	637	4.304	BID	measured	up	1.785
558	51293	-4.877	CD320	measured	down	2.977
558	1066	4.480	CES1	imputed	up	1.315
558	9022	4.707	CLIC3	imputed	up	1.787
558	30836	-4.099	DNTTIP2	measured	down	1.392
558	8324	4.790	FZD7	measured	up	2.788
558	3028	-4.290	HSD17B10	measured	down	1.758
558	26128	-4.710	KIF1BP	measured	down	2.616
558	9961	4.096	MVP	measured	up	1.386
558	51070	-5.890	NOSIP	measured	down	5.423
558	5588	4.685	PRKCQ	measured	up	2.563
558	22827	-4.972	PUF60	measured	down	3.188
558	11031	4.213	RAB31	measured	up	1.608
558	5997	-5.219	RGS2	measured	down	3.755
558	54733	-4.660	SLC35F2	measured	down	2.510
558	6657	5.406	SOX2	measured	up	4.200
558	6909	4.653	TBX2	measured	up	2.495
558	7088	-4.601	TLE1	measured	down	2.386
558	10190	-4.749	TXNDC9	measured	down	2.699
563	5529	-5.617	PPP2R5E	measured	down	4.721
563	23378	6.380	RRP8	measured	up	6.761
563	7099	4.120	TLR4	measured	up	1.431
571	994	-5.949	CDC25B	measured	down	5.579
571	3383	4.450	ICAM1	measured	up	2.076
571	2908	4.226	NR3C1	measured	up	1.633
572	718	-5.023	C3	imputed	down	2.481
572	1051	-4.511	CEBPB	imputed	down	1.378
572	5018	-4.393	OXA1L	measured	down	1.961
572	5971	5.693	RELB	measured	up	4.913
572	6192	-4.661	RPS4Y1	imputed	down	1.690
572	23378	5.814	RRP8	measured	up	5.224
573	10057	4.085	ABCC5	measured	up	1.365
573	54442	7.270	KCTD5	measured	up	9.454
573	5468	5.387	PPARG	measured	up	4.154
573	23212	-4.825	RRS1	measured	down	2.864
573	57215	-4.514	THAP11	measured	down	2.206
581	55256	-4.243	ADI1	measured	down	1.666
581	10551	4.866	AGR2	imputed	up	2.131
581	79080	-4.235	CCDC86	measured	down	1.651
581	10969	-4.647	EBNA1BP2	measured	down	2.482
581	2195	-4.978	FAT1	measured	down	3.202
581	10007	-4.491	GNPDA1	measured	down	2.159
581	29911	4.877	HOOK2	measured	up	2.977
581	3312	-5.475	HSPA8	measured	down	4.369
581	7866	-4.995	IFRD2	measured	down	3.240
581	9270	-5.423	ITGB1BP1	measured	down	4.242
581	9710	4.850	KIAA0355	measured	up	2.918
581	4602	5.198	MYB	imputed	up	2.884
581	4830	-4.937	NME1	imputed	down	2.288
581	56924	4.212	PAK6	measured	up	1.606
581	5743	4.736	PTGS2	measured	up	2.671
581	11137	-4.592	PWP1	measured	down	2.367
581	5831	4.331	PYCR1	measured	up	1.838
581	6184	-4.206	RPN1	measured	down	1.595
581	9143	4.414	SYNGR3	measured	up	2.003
581	54881	-4.829	TEX10	measured	down	2.872
581	200081	-4.287	TXLNA	measured	down	1.752
581	10813	-4.526	UTP14A	measured	down	2.231
581	51160	-4.992	VPS28	measured	down	3.233
587	10695	4.319	CNPY3	measured	up	1.814
587	23406	-4.599	COTL1	imputed	down	1.560
587	11232	-5.694	POLG2	measured	down	4.916
587	9128	-4.631	PRPF4	measured	down	2.449
595	230	-4.195	ALDOC	measured	down	1.574
595	392	-4.092	ARHGAP1	measured	down	1.379
595	9531	5.476	BAG3	measured	up	4.371
595	9275	4.185	BCL7B	measured	up	1.555
595	672	5.075	BRCA1	measured	up	3.421
595	595	21.628	CCND1	measured	up	100.019
595	899	4.125	CCNF	measured	up	1.441
595	9738	4.506	CCP110	measured	up	2.190
595	8318	5.018	CDC45	measured	up	3.292
595	79019	4.614	CENPM	imputed	up	1.591
595	54480	-4.985	CHPF2	imputed	down	2.396
595	1643	5.115	DDB2	measured	up	3.513
595	3337	5.977	DNAJB1	measured	up	5.653
595	51514	4.556	DTL	imputed	up	1.471
595	2146	4.070	EZH2	measured	up	1.337
595	3280	5.762	HES1	measured	up	5.090
595	3122	-6.135	HLA-DRA	measured	down	6.079
595	3303	8.142	HSPA1A	measured	up	12.420
595	3315	6.503	HSPB1	measured	up	7.113
595	3486	-7.851	IGFBP3	measured	down	11.394
595	9735	4.516	KNTC1	imputed	up	1.388
595	3988	-4.183	LIPA	measured	down	1.551
595	55604	4.155	LRRC16A	measured	up	1.497
595	4172	6.889	MCM3	measured	up	8.260
595	9833	5.447	MELK	measured	up	4.300
595	4502	-6.635	MT2A	imputed	down	6.677
595	9961	-5.096	MVP	measured	down	3.469
595	4605	4.608	MYBL2	measured	up	2.401
595	23306	4.622	NEMP1	imputed	up	1.608
595	56654	-6.266	NPDC1	measured	down	6.441
595	79902	4.063	NUP85	measured	up	1.324
595	84722	4.171	PSRC1	measured	up	1.528
595	5827	5.191	PXMP2	measured	up	3.689
595	6277	-5.622	S100A6	imputed	down	3.912
595	54386	-4.688	TERF2IP	measured	down	2.569
595	8914	4.143	TIMELESS	measured	up	1.475
595	27095	-4.999	TRAPPC3	measured	down	3.249
595	7431	-6.008	VIM	imputed	down	4.914
598	835	4.709	CASP2	measured	up	2.614
598	11200	4.385	CHEK2	measured	up	1.945
598	57192	4.808	MCOLN1	measured	up	2.827
598	11011	-4.455	TLK2	measured	down	2.086
599	103	4.778	ADAR	imputed	up	1.940
599	55337	5.345	C19orf66	imputed	up	3.232
599	23586	5.670	DDX58	imputed	up	4.033
599	55601	7.590	DDX60	imputed	up	9.683
599	5610	5.886	EIF2AK2	imputed	up	4.591
599	51191	5.726	HERC5	imputed	up	4.176
599	55008	13.757	HERC6	measured	up	39.345
599	3429	6.116	IFI27	imputed	up	5.206
599	3430	7.121	IFI35	imputed	up	8.158
599	10561	7.598	IFI44	imputed	up	9.710
599	10964	8.239	IFI44L	imputed	up	11.948
599	2537	6.865	IFI6	imputed	up	7.365
599	64135	5.539	IFIH1	imputed	up	3.705
599	3434	8.449	IFIT1	imputed	up	12.720
599	3437	6.499	IFIT3	imputed	up	6.280
599	24138	5.559	IFIT5	imputed	up	3.754
599	8519	4.578	IFITM1	imputed	up	1.516
599	3665	6.322	IRF7	imputed	up	5.776
599	10379	5.663	IRF9	imputed	up	4.015
599	9636	7.730	ISG15	imputed	up	10.156
599	51056	5.552	LAP3	measured	up	4.559
599	4599	8.819	MX1	imputed	up	14.125
599	4600	5.320	MX2	imputed	up	3.172
599	4938	6.020	OAS1	imputed	up	4.946
599	4939	8.592	OAS2	imputed	up	13.256
599	4940	6.991	OAS3	imputed	up	7.752
599	8638	4.654	OASL	imputed	up	1.675
599	64761	4.700	PARP12	imputed	up	1.773
599	5359	11.599	PLSCR1	measured	up	27.390
599	5696	5.048	PSMB8	measured	up	3.360
599	91543	6.348	RSAD2	imputed	up	5.849
599	3431	5.089	SP110	imputed	up	2.632
599	6772	7.551	STAT1	measured	up	10.374
599	9246	7.818	UBE2L6	measured	up	11.280
599	11274	5.709	USP18	imputed	up	4.132
599	54739	6.862	XAF1	imputed	up	7.356
604	10057	6.588	ABCC5	measured	up	7.361
604	302	-4.889	ANXA2	imputed	down	2.182
604	991	-4.184	CDC20	measured	down	1.553
604	23406	-5.733	COTL1	imputed	down	4.194
604	1509	5.116	CTSD	measured	up	3.515
604	3162	4.763	HMOX1	measured	up	2.729
604	11098	-5.282	PRSS23	measured	down	3.903
604	8607	-4.237	RUVBL1	measured	down	1.655
604	27244	4.523	SESN1	measured	up	2.225
604	55620	4.124	STAP2	measured	up	1.439
629	10776	-4.573	ARPP19	measured	down	2.328
629	25966	5.179	C2CD2	measured	up	3.661
629	9709	8.292	HERPUD1	measured	up	12.963
629	4925	8.043	NUCB2	measured	up	12.067
637	891	-4.168	CCNB1	measured	down	1.522
637	8324	4.134	FZD7	measured	up	1.458
637	3875	-4.489	KRT18	imputed	down	1.333
637	55825	5.593	PECR	measured	up	4.661
638	10057	5.787	ABCC5	measured	up	5.154
638	4118	5.676	MAL	imputed	up	4.048
639	481	4.213	ATP1B1	measured	up	1.608
639	644	-5.038	BLVRA	measured	down	3.337
639	9854	6.255	C2CD2L	measured	up	6.410
639	868	4.739	CBLB	measured	up	2.678
639	22948	-4.492	CCT5	imputed	down	1.339
639	991	-5.678	CDC20	measured	down	4.875
639	1050	4.576	CEBPA	measured	up	2.334
639	1066	6.303	CES1	imputed	up	5.723
639	55748	-4.798	CNDP2	measured	down	2.805
639	1396	4.602	CRIP1	imputed	up	1.566
639	1429	-5.901	CRYZ	measured	down	5.452
639	1514	6.907	CTSL	measured	up	8.315
639	1643	-4.599	DDB2	measured	down	2.382
639	1738	-4.065	DLD	measured	down	1.328
639	9695	4.576	EDEM1	measured	up	2.334
639	2064	-7.463	ERBB2	measured	down	10.082
639	2624	4.617	GATA2	measured	up	2.419
639	2745	6.025	GLRX	measured	up	5.781
639	2817	5.438	GPC1	measured	up	4.278
639	29083	-4.195	GTPBP8	measured	down	1.574
639	3315	-4.233	HSPB1	measured	down	1.647
639	3385	-5.217	ICAM3	measured	down	3.750
639	8870	-4.469	IER3	measured	down	2.114
639	4216	4.682	MAP3K4	measured	up	2.556
639	57192	6.486	MCOLN1	measured	up	7.064
639	6182	-4.541	MRPL12	measured	down	2.262
639	4482	4.628	MSRA	measured	up	2.442
639	10797	-5.531	MTHFD2	measured	down	4.507
639	4609	-6.412	MYC	measured	down	6.852
639	55651	-4.806	NHP2	imputed	down	2.000
639	4830	-5.760	NME1	imputed	down	4.263
639	4846	14.141	NOS3	measured	up	41.683
639	54681	4.827	P4HTM	measured	up	2.868
639	5050	-4.161	PAFAH1B3	measured	down	1.509
639	5111	-5.553	PCNA	measured	down	4.561
639	5154	-4.214	PDGFA	measured	down	1.610
639	5236	-4.069	PGM1	measured	down	1.336
639	10857	-5.234	PGRMC1	measured	down	3.790
639	26227	-5.193	PHGDH	measured	down	3.694
639	5331	4.924	PLCB3	measured	up	3.081
639	5627	8.110	PROS1	measured	up	12.305
639	80758	-4.198	PRR7	measured	down	1.579
639	11098	-6.722	PRSS23	measured	down	7.756
639	5696	-7.704	PSMB8	measured	down	10.890
639	5720	-6.924	PSME1	measured	down	8.367
639	5721	-6.565	PSME2	measured	down	7.293
639	5777	4.206	PTPN6	measured	up	1.595
639	22827	-4.499	PUF60	measured	down	2.175
639	5836	-4.377	PYGL	measured	down	1.929
639	5901	-4.596	RAN	imputed	down	1.554
639	22934	-6.570	RPIA	measured	down	7.308
639	6275	5.373	S100A4	measured	up	4.121
639	11182	4.801	SLC2A6	measured	up	2.811
639	54733	-5.290	SLC35F2	measured	down	3.922
639	10610	4.917	ST6GALNAC2	measured	up	3.066
639	6812	4.073	STXBP1	measured	up	1.343
639	26520	-5.937	TIMM9	measured	down	5.547
639	7077	4.485	TIMP2	measured	up	2.147
639	7298	-8.389	TYMS	imputed	down	12.497
642	9093	-5.767	DNAJA3	measured	down	5.103
642	2697	-5.455	GJA1	imputed	down	3.498
644	644	15.054	BLVRA	measured	up	47.498
644	80212	5.153	CCDC92	measured	up	3.601
644	991	-4.418	CDC20	measured	down	2.011
644	2171	-6.213	FABP5	imputed	down	5.472
652	84890	5.018	ADO	measured	up	3.292
652	10551	4.838	AGR2	imputed	up	2.070
652	8312	7.291	AXIN1	measured	up	9.522
652	652	14.686	BMP4	measured	up	45.111
652	727	8.972	C5	measured	up	15.546
652	6347	4.162	CCL2	measured	up	1.511
652	994	-5.141	CDC25B	measured	down	3.573
652	1066	5.369	CES1	imputed	up	3.289
652	79174	4.836	CRELD2	measured	up	2.888
652	1514	-4.890	CTSL	measured	down	3.006
652	1635	5.390	DCTD	measured	up	4.162
652	9093	-5.626	DNAJA3	measured	down	4.744
652	9709	8.469	HERPUD1	measured	up	13.616
652	10320	4.782	IKZF1	measured	up	2.770
652	3566	4.555	IL4R	measured	up	2.290
652	4118	6.036	MAL	imputed	up	4.989
652	4925	4.113	NUCB2	measured	up	1.418
652	10038	-4.408	PARP2	measured	down	1.991
652	51282	-4.771	SCAND1	measured	down	2.746
652	23224	-7.362	SYNE2	measured	down	9.752
660	1301	4.743	COL11A1	imputed	up	1.864
660	1958	7.019	EGR1	measured	up	8.660
660	8061	4.826	FOSL1	measured	up	2.866
660	4282	-4.084	MIF	measured	down	1.364
660	80746	5.040	TSEN2	measured	up	3.342
662	1351	-5.627	COX8A	imputed	down	3.924
662	8653	-4.671	DDX3Y	imputed	down	1.711
662	79850	-4.153	FAM57A	measured	down	1.494
662	3417	-5.521	IDH1	imputed	down	3.660
662	3815	5.591	KIT	measured	up	4.656
662	4851	4.511	NOTCH1	measured	up	2.200
662	5018	-4.922	OXA1L	measured	down	3.077
662	6050	-4.130	RNH1	measured	down	1.450
662	29796	-5.472	UQCR10	imputed	down	3.539
662	7503	7.042	XIST	imputed	up	7.910
664	64781	4.550	CERK	measured	up	2.280
670	2109	-4.174	ETFB	measured	down	1.534
670	55699	-4.346	IARS2	measured	down	1.868
670	56654	-4.917	NPDC1	measured	down	3.066
670	5018	-4.171	OXA1L	measured	down	1.528
670	5111	-7.212	PCNA	measured	down	9.268
670	22827	-7.469	PUF60	measured	down	10.102
670	6192	-6.993	RPS4Y1	imputed	down	7.758
672	51026	-4.165	GOLT1B	measured	down	1.516
672	57192	5.027	MCOLN1	measured	up	3.312
673	84159	5.238	ARID5B	measured	up	3.799
673	440	-6.363	ASNS	imputed	down	5.891
673	6790	4.268	AURKA	measured	up	1.715
673	991	4.365	CDC20	measured	up	1.905
673	1062	4.413	CENPE	measured	up	2.001
673	1958	10.344	EGR1	measured	up	21.361
673	2353	4.618	FOS	measured	up	2.421
673	9918	5.434	NCAPD2	measured	up	4.268
673	2908	4.053	NR3C1	measured	up	1.306
677	10776	-4.241	ARPP19	measured	down	1.662
677	533	-4.535	ATP6V0B	measured	down	2.249
677	896	-4.062	CCND3	measured	down	1.323
677	1026	-5.870	CDKN1A	measured	down	5.370
677	29082	-4.605	CHMP4A	measured	down	2.394
677	54205	-4.720	CYCS	measured	down	2.637
677	58478	-5.202	ENOPH1	measured	down	3.715
677	2109	-5.596	ETFB	measured	down	4.669
677	9518	-9.412	GDF15	imputed	down	16.500
677	10007	4.183	GNPDA1	measured	up	1.551
677	3066	-4.122	HDAC2	measured	down	1.435
677	55008	4.291	HERC6	measured	up	1.760
677	55699	-4.503	IARS2	measured	down	2.184
677	8870	-8.082	IER3	measured	down	12.205
677	23210	-4.079	JMJD6	measured	down	1.354
677	4016	4.674	LOXL1	measured	up	2.539
677	9926	-4.213	LPGAT1	measured	down	1.608
677	10046	4.682	MAMLD1	measured	up	2.556
677	57192	4.375	MCOLN1	measured	up	1.925
677	10797	-5.329	MTHFD2	measured	down	4.015
677	5347	-4.912	PLK1	measured	down	3.055
677	5357	-4.558	PLS1	measured	down	2.297
677	5971	4.201	RELB	measured	up	1.585
677	6275	-5.028	S100A4	measured	down	3.315
677	22908	-5.543	SACM1L	measured	down	4.536
677	26520	-4.255	TIMM9	measured	down	1.689
677	23670	-5.599	TMEM2	measured	down	4.676
677	7296	-4.994	TXNRD1	measured	down	3.238
677	7494	-4.783	XBP1	measured	down	2.772
687	51382	4.189	ATP6V1D	measured	up	1.562
687	124583	-7.818	CANT1	measured	down	11.280
687	26511	-4.576	CHIC2	measured	down	2.334
687	4850	5.488	CNOT4	measured	up	4.401
687	80347	6.065	COASY	measured	up	5.889
687	1802	6.928	DPH2	measured	up	8.379
687	79833	4.502	GEMIN6	imputed	up	1.360
687	2697	-9.815	GJA1	imputed	down	18.201
687	83743	4.513	GRWD1	measured	up	2.204
687	3157	-4.636	HMGCS1	measured	down	2.459
687	3315	-4.247	HSPB1	measured	down	1.674
687	23338	4.611	JADE2	measured	up	2.407
687	4118	6.812	MAL	imputed	up	7.204
687	57192	8.626	MCOLN1	measured	up	14.207
687	4208	5.881	MEF2C	measured	up	5.399
687	10227	-5.863	MFSD10	measured	down	5.352
687	5891	6.134	MOK	measured	up	6.077
687	8800	4.935	PEX11A	measured	up	3.106
687	5211	-4.267	PFKL	measured	down	1.713
687	5440	4.505	POLR2K	measured	up	2.188
687	10557	4.885	RPP38	measured	up	2.995
687	6499	5.038	SKIV2L	measured	up	3.337
687	7074	4.285	TIAM1	measured	up	1.748
687	27242	-4.792	TNFRSF21	measured	down	2.792
687	10493	-4.737	VAT1	measured	down	2.673
694	9531	-4.107	BAG3	measured	down	1.407
694	23406	-4.632	COTL1	imputed	down	1.629
694	10046	4.419	MAMLD1	measured	up	2.013
694	11098	-4.370	PRSS23	measured	down	1.915
694	26520	-4.726	TIMM9	measured	down	2.650
694	84617	-6.096	TUBB6	measured	down	5.973
695	1514	4.299	CTSL	measured	up	1.775
695	4864	4.132	NPC1	measured	up	1.454
695	5997	7.040	RGS2	measured	up	8.726
701	701	11.435	BUB1B	measured	up	26.563
701	51056	-4.148	LAP3	measured	down	1.484
701	9053	4.369	MAP7	measured	up	1.913
712	16	6.245	AARS	measured	up	6.383
712	9181	5.488	ARHGEF2	measured	up	4.401
712	9531	-4.840	BAG3	measured	down	2.896
712	727	5.050	C5	measured	up	3.364
712	811	4.643	CALR	imputed	up	1.652
712	821	5.449	CANX	imputed	up	3.483
712	868	4.673	CBLB	measured	up	2.537
712	8900	6.375	CCNA1	measured	up	6.747
712	9133	-4.507	CCNB2	measured	down	2.192
712	51293	-4.778	CD320	measured	down	2.762
712	994	-5.719	CDC25B	measured	down	4.980
712	10263	5.131	CDK2AP2	imputed	up	2.728
712	1052	4.345	CEBPD	measured	up	1.866
712	1054	4.743	CEBPG	imputed	up	1.864
712	1066	6.259	CES1	imputed	up	5.600
712	1301	5.633	COL11A1	imputed	up	3.940
712	79174	14.200	CRELD2	measured	up	42.048
712	1649	5.406	DDIT3	imputed	up	3.379
712	54541	4.914	DDIT4	measured	up	3.059
712	51009	5.050	DERL2	imputed	up	2.543
712	4189	8.441	DNAJB9	imputed	up	12.690
712	5611	7.005	DNAJC3	imputed	up	7.795
712	1759	-4.275	DNM1	measured	down	1.728
712	9695	9.865	EDEM1	measured	up	19.239
712	55741	4.480	EDEM2	imputed	up	1.315
712	9451	4.727	EIF2AK3	imputed	up	1.830
712	23071	4.556	ERP44	imputed	up	1.471
712	2171	-8.515	FABP5	imputed	down	12.966
712	55033	5.145	FKBP14	measured	up	3.582
712	2286	5.644	FKBP2	imputed	up	3.967
712	2673	4.322	GFPT1	measured	up	1.820
712	2745	5.581	GLRX	measured	up	4.631
712	9709	14.861	HERPUD1	measured	up	46.239
712	7184	6.590	HSP90B1	imputed	up	6.545
712	6782	5.706	HSPA13	imputed	up	4.125
712	3303	-4.801	HSPA1A	measured	down	2.811
712	3309	6.931	HSPA5	imputed	up	7.567
712	10525	10.143	HYOU1	measured	up	20.458
712	55699	-4.724	IARS2	measured	down	2.646
712	9270	-4.422	ITGB1BP1	measured	down	2.019
712	10112	-4.324	KIF20A	measured	down	1.824
712	10960	4.612	LMAN2	imputed	up	1.587
712	7873	9.650	MANF	imputed	up	17.496
712	4172	-4.362	MCM3	measured	down	1.899
712	9650	4.725	MTFR1	measured	up	2.648
712	10797	5.156	MTHFD2	measured	up	3.608
712	56005	6.378	MYDGF	imputed	up	5.934
712	7376	5.524	NR1H2	measured	up	4.489
712	4925	18.575	NUCB2	measured	up	73.300
712	5111	-4.922	PCNA	measured	down	3.077
712	2923	5.203	PDIA3	imputed	up	2.895
712	9601	7.179	PDIA4	imputed	up	8.341
712	10130	6.249	PDIA6	imputed	up	5.572
712	26227	5.639	PHGDH	measured	up	4.777
712	5479	6.626	PPIB	imputed	up	6.650
712	5588	4.688	PRKCQ	measured	up	2.569
712	5627	-4.423	PROS1	measured	down	2.021
712	5831	6.464	PYCR1	measured	up	7.001
712	5836	-4.372	PYGL	measured	down	1.919
712	5883	6.055	RAD9A	measured	up	5.862
712	5909	7.502	RAP1GAP	measured	up	10.211
712	5925	9.356	RB1	measured	up	17.092
712	5997	-4.899	RGS2	measured	down	3.026
712	6184	6.234	RPN1	measured	up	6.352
712	6284	-5.781	S100A13	measured	down	5.139
712	6301	4.649	SARS	imputed	up	1.665
712	23753	9.796	SDF2L1	imputed	up	18.119
712	9871	4.663	SEC24D	imputed	up	1.694
712	10952	5.149	SEC61B	imputed	up	2.770
712	6400	5.868	SEL1L	imputed	up	4.543
712	6509	5.084	SLC1A4	measured	up	3.442
712	9197	6.028	SLC33A1	imputed	up	4.968
712	23443	4.255	SLC35A3	measured	up	1.689
712	10237	14.030	SLC35B1	measured	up	41.000
712	6697	-4.895	SPR	measured	down	3.017
712	6894	-4.340	TARBP1	measured	down	1.856
712	26136	4.729	TES	measured	up	2.656
712	7088	-4.335	TLE1	measured	down	1.846
712	10972	4.561	TMED10	measured	up	2.303
712	51014	5.191	TMED7	imputed	up	2.867
712	757	5.886	TMEM50B	imputed	up	4.591
712	57761	4.375	TRIB3	measured	up	1.925
712	84617	-4.418	TUBB6	measured	down	2.011
712	10190	-4.220	TXNDC9	measured	down	1.622
712	10493	-4.440	VAT1	measured	down	2.056
712	7494	5.599	XBP1	measured	up	4.676
716	5800	-5.640	PTPRO	imputed	down	3.957
716	10417	-5.473	SPON2	imputed	down	3.542
717	10273	-4.302	STUB1	measured	down	1.781
758	3303	5.221	HSPA1A	measured	up	3.759
758	4502	-4.997	MT2A	imputed	down	2.423
758	64080	4.760	RBKS	measured	up	2.723
758	7076	-6.015	TIMP1	imputed	down	4.933
780	4023	4.688	LPL	imputed	up	1.747
801	154	5.170	ADRB2	measured	up	3.640
801	23406	-5.313	COTL1	imputed	down	3.155
808	808	6.631	CALM3	measured	up	7.487
808	5927	4.235	KDM5A	measured	up	1.651
